chrom	gene	longExonStart	longExonEnd	shortExonStart	shortExonEnd	strand
chr3	CCRL2	46407557	46407641	46407557	46407694	+
chr3	PTH1R	46882179	46882266	46882179	46882464	+
chr3	ZNF589	48267914	48268160	48267914	48270969	+
chr3	ATRIP	48446709	48446799	48446709	48447092	+
chr3	ARIH2	48924715	48924839	48924715	48924971	+
chr3	P4HTM	49001072	49001562	49001072	49001628	+
chr3	WDR6	49008060	49008196	49008060	49008398	+
chr3	KLHDC8B	49172635	49172801	49172635	49173145	+
chr3	DAG1	49510223	49510455	49510223	49510819	+
chr3	DAG1	49470131	49470274	49470131	49470433	+
chr3	DAG1	49476848	49476900	49476848	49476905	+
chr3	DAG1	49470131	49470274	49470131	49470573	+
chr3	DAG1	49470131	49470433	49470131	49470573	+
chr3	DAG1	49470131	49470274	49470131	49470433	+
chr3	RNF123	49704649	49705182	49704649	49705186	+
chr3	RNF123	49712478	49712656	49712478	49712892	+
chr3	RNF123	49689537	49689606	49689537	49689822	+
chr3	RBM5	50093717	50093783	50093717	50093875	+
chr3	RBM5	50088918	50089029	50088918	50089057	+
chr3	SEMA3F	50155058	50155564	50155058	50155843	+
chr3	U73166.1	50260302	50261316	50260302	50262535	+
chr3	SEMA3B	50271087	50271177	50271087	50271181	+
chr3	SEMA3B	50273118	50273314	50273118	50273443	+
chr3	CYB561D2	50350844	50350984	50350844	50350988	+
chr3	Z84492.1	50365333	50365838	50365333	50365940	+
chr3	Z84492.1	50365373	50365857	50365373	50365940	+
chr3	Z84492.1	50365333	50365838	50365333	50365857	+
chr3	HEMK1	50570930	50571294	50570930	50571332	+
chr3	HEMK1	50569477	50569545	50569477	50569574	+
chr3	HEMK1	50569477	50569574	50569477	50569811	+
chr3	MAPKAPK3	50617130	50617226	50617130	50617241	+
chr3	TEX264	51671174	51671288	51671174	51672301	+
chr3	TEX264	51671254	51671547	51671254	51672301	+
chr3	TEX264	51671254	51671331	51671254	51672301	+
chr3	TEX264	51671254	51672083	51671254	51672301	+
chr3	TEX264	51671174	51671288	51671174	51671547	+
chr3	TEX264	51671273	51671331	51671273	51671547	+
chr3	AC097636.1	51826873	51827314	51826873	51827347	+
chr3	ABHD14A-ACY1	51985851	51987061	51985851	51987453	+
chr3	ABHD14A-ACY1	51986414	51987624	51986414	51988603	+
chr3	ABHD14A-ACY1	51985851	51986661	51985851	51987196	+
chr3	GLYCTK	52292259	52293174	52292259	52293192	+
chr3	PHF7	52421647	52422836	52421647	52422881	+
chr3	NISCH	52480878	52481037	52480878	52481109	+
chr3	SMIM4	52536601	52536773	52536601	52536906	+
chr3	GNL3	52686004	52686105	52686004	52686202	+
chr3	GNL3	52688108	52688192	52688108	52688206	+
chr3	GNL3	52686015	52686202	52686015	52686425	+
chr3	ITIH1	52779431	52779594	52779431	52779877	+
chr3	ITIH1	52779920	52779984	52779920	52780093	+
chr3	PRKCD	53168740	53168811	53168740	53168820	+
chr3	LINC02030	55230758	55230853	55230758	55230857	+
chr3	CCDC66	56557160	56557234	56557160	56557253	+
chr3	CCDC66	56566593	56566740	56566593	56566759	+
chr3	SLMAP	57831382	57831530	57831382	57831536	+
chr3	FLNB	58141857	58141896	58141857	58141929	+
chr3	HTD2	58306244	58306417	58306244	58306651	+
chr3	HTD2	58306244	58306417	58306244	58306651	+
chr3	AC126121.3	59050163	59050287	59050163	59050352	+
chr3	AC126121.3	59050163	59050206	59050163	59050352	+
chr3	AC126121.3	59050163	59050206	59050163	59050287	+
chr3	AC126121.3	59118945	59119089	59118945	59119841	+
chr3	C3ORF14	62319014	62319055	62319014	62319232	+
chr3	SYNPR	63443076	63443277	63443076	63443469	+
chr3	ATXN7	63864498	63864688	63864498	63864999	+
chr3	PRICKLE2-DT	64448522	64448598	64448522	64448696	+
chr3	ADAMTS9-AS1	64568658	64568917	64568658	64569059	+
chr3	ADAMTS9-AS1	64586722	64586937	64586722	64587251	+
chr3	ADAMTS9-AS2	65008944	65008986	65008944	65009068	+
chr3	LINC02040	65189268	65189312	65189268	65189366	+
chr3	LINC02040	65191403	65191563	65191403	65191567	+
chr3	AC109587.1	69013940	69014060	69013940	69014201	+
chr3	AC109587.1	69013940	69014060	69013940	69014201	+
chr3	AC109587.1	69048187	69048304	69048187	69048831	+
chr3	MITF	69937821	69937881	69937821	69938049	+
chr3	MITF	69939097	69939146	69939097	69939181	+
chr3	SAMMSON	69999549	69999620	69999549	69999867	+
chr3	LINC00870	72152758	72152918	72152758	72152998	+
chr3	LINC02018	75435231	75435299	75435231	75435413	+
chr3	LINC02018	75435231	75435299	75435231	75435413	+
chr3	ROBO2	77644703	77644895	77644703	77644904	+
chr3	LINC02025	84884935	84885045	84884935	84885123	+
chr3	CHMP2B	87245713	87245818	87245713	87245908	+
chr3	EPHA3	89472463	89472522	89472463	89472619	+
chr3	LINC00879	94962898	94963006	94962898	94963096	+
chr3	ST3GAL6	98763308	98763431	98763308	98763439	+
chr3	NIT2	100339814	100339935	100339814	100339954	+
chr3	NIT2	100334738	100334798	100334738	100335112	+
chr3	NIT2	100334775	100335097	100334775	100335112	+
chr3	TFG	100732507	100736704	100732507	100736716	+
chr3	TFG	100732507	100736704	100732507	100736716	+
chr3	TFG	100709294	100709431	100709294	100709588	+
chr3	TFG	100709294	100709431	100709294	100709721	+
chr3	TFG	100709361	100709588	100709361	100709721	+
chr3	TFG	100709413	100709721	100709413	100709821	+
chr3	NXPE3	101779441	101779900	101779441	101779934	+
chr3	AC106712.1	101994560	101994668	101994560	101994897	+
chr3	AC106712.1	101960357	101960462	101960357	101960731	+
chr3	DUBR	107240663	107240956	107240663	107241087	+
chr3	DUBR	107246007	107246052	107246007	107246137	+
chr3	DUBR	107246007	107246052	107246007	107247088	+
chr3	DUBR	107246007	107246137	107246007	107247088	+
chr3	DUBR	107246007	107246209	107246007	107247088	+
chr3	DUBR	107246007	107246052	107246007	107246209	+
chr3	DUBR	107246007	107246137	107246007	107246209	+
chr3	DUBR	107246007	107246052	107246007	107246137	+
chr3	DUBR	107285294	107285531	107285294	107286177	+
chr3	BBX	107798522	107798711	107798522	107798720	+
chr3	BBX	107525390	107525487	107525390	107525490	+
chr3	BBX	107645835	107645909	107645835	107646087	+
chr3	DZIP3	108634870	108634958	108634870	108634972	+
chr3	C3ORF85	109148252	109148361	109148252	109148386	+
chr3	NECTIN3	111071815	111072177	111071815	111072510	+
chr3	CD96	111545045	111545328	111545045	111545402	+
chr3	AC112487.1	112327610	112327694	112327610	112327706	+
chr3	SLC35A5	112562036	112562239	112562036	112562273	+
chr3	BOC	113216186	113216274	113216186	113216278	+
chr3	BOC	113216186	113216278	113216186	113216420	+
chr3	BOC	113216186	113216274	113216186	113216420	+
chr3	ATP6V1A	113747032	113747113	113747032	113747127	+
chr3	GRAMD1C	113890624	113890759	113890624	113891024	+
chr3	ZDHHC23	113947900	113948186	113947900	113948190	+
chr3	QTRT2	114065236	114065278	114065236	114065457	+
chr3	QTRT2	114056966	114057021	114056966	114057106	+
chr3	ZBTB20-AS1	114366695	114366798	114366695	114366881	+
chr3	ZBTB20-AS1	114366966	114367028	114366966	114367221	+
chr3	ZBTB20-AS1	114366966	114367028	114366966	114367221	+
chr3	TUSC7	116709234	116709876	116709234	116710060	+
chr3	TUSC7	116709405	116709876	116709405	116710421	+
chr3	TUSC7	116712354	116712507	116712354	116712857	+
chr3	TUSC7	116712354	116712599	116712354	116712857	+
chr3	TUSC7	116712354	116712507	116712354	116712599	+
chr3	POGLUT1	119468962	119469006	119468962	119469106	+
chr3	POGLUT1	119486832	119486932	119486832	119487036	+
chr3	POGLUT1	119468962	119469006	119468962	119469258	+
chr3	POGLUT1	119468962	119469106	119468962	119469258	+
chr3	TIMMDC1	119498546	119498927	119498546	119498942	+
chr3	TIMMDC1	119498546	119498927	119498546	119498933	+
chr3	ADPRH	119579267	119579851	119579267	119580636	+
chr3	PLA1A	119608769	119608899	119608769	119608947	+
chr3	CFAP91	119703021	119703222	119703021	119703271	+
chr3	NDUFB4	120596327	120596539	120596327	120596646	+
chr3	CD86	122077843	122077916	122077843	122078045	+
chr3	PARP14	122720254	122720388	122720254	122721653	+
chr3	SEC22A	123204715	123204784	123204715	123204813	+
chr3	SEC22A	123202005	123202134	123202005	123202178	+
chr3	SEC22A	123202005	123202134	123202005	123202178	+
chr3	MYLK-AS1	123585541	123585794	123585541	123585801	+
chr3	KALRN	124395134	124395304	124395134	124395343	+
chr3	UMPS	124737567	124738239	124737567	124738443	+
chr3	FAM86JP	125916619	125916719	125916619	125916817	+
chr3	ALDH1L1-AS2	126180011	126180365	126180011	126180544	+
chr3	AC079848.2	126213203	126214114	126213203	126214861	+
chr3	AC079848.2	126213203	126214861	126213203	126215697	+
chr3	AC079848.2	126213203	126214861	126213203	126215697	+
chr3	AC079848.2	126213330	126214114	126213330	126215697	+
chr3	AC016924.1	126287704	126288123	126287704	126289853	+
chr3	ABTB1	127674109	127674418	127674109	127674453	+
chr3	KBTBD12	127922949	127923547	127922949	127924131	+
chr3	KBTBD12	127927763	127927834	127927763	127928034	+
chr3	GATA2-AS1	128489211	128489415	128489211	128489670	+
chr3	RAB7A	128806371	128806449	128806371	128806590	+
chr3	ACAD9	128879603	128879841	128879603	128880017	+
chr3	ACAD9	128879603	128879841	128879603	128880017	+
chr3	COPG1	129250681	129250734	129250681	129250894	+
chr3	HMCES	129278955	129279043	129278955	129279203	+
chr3	HMCES	129278955	129279203	129278955	129279211	+
chr3	HMCES	129278973	129279043	129278973	129279211	+
chr3	IFT122	129451913	129451972	129451913	129451998	+
chr3	TMCC1-AS1	129893810	129893927	129893810	129894131	+
chr3	TRH	129975808	129976015	129975808	129976027	+
chr3	ALG1L2	130094402	130094467	130094402	130094513	+
chr3	COL6A6	130594280	130594343	130594280	130594419	+
chr3	ATP2C1	131001219	131001314	131001219	131001344	+
chr3	NUDT16P1	131361897	131362068	131361897	131362071	+
chr3	AC107027.1	131502716	131503002	131502716	131503084	+
chr3	AC107027.1	131502716	131503002	131502716	131503084	+
chr3	AC107027.1	131502716	131503084	131502716	131503094	+
chr3	AC107027.1	131502839	131503002	131502839	131503094	+
chr3	AC107027.1	131502716	131503084	131502716	131503098	+
chr3	AC107027.1	131502948	131503094	131502948	131503098	+
chr3	DNAJC13	132484362	132484488	132484362	132484493	+
chr3	UBA5	132659945	132660698	132659945	132661048	+
chr3	UBA5	132659945	132660698	132659945	132661048	+
chr3	CDV3	133573685	133574180	133573685	133574284	+
chr3	CDV3	133574433	133574551	133574433	133574592	+
chr3	CDV3	133574433	133574551	133574433	133574742	+
chr3	CDV3	133574456	133574592	133574456	133574742	+
chr3	CDV3	133574497	133574742	133574497	133574756	+
chr3	TF	133748139	133748584	133748139	133748669	+
chr3	CEP63	134532777	134532900	134532777	134533030	+
chr3	CEP63	134535342	134537211	134535342	134537268	+
chr3	CEP63	134485720	134486052	134485720	134486202	+
chr3	CEP63	134486044	134486161	134486044	134486202	+
chr3	CEP63	134485720	134486052	134485720	134486161	+
chr3	CEP63	134559149	134559305	134559149	134559429	+
chr3	EPHB1	134951370	134951718	134951370	134952052	+
chr3	PCCB	136255306	136255384	136255306	136255533	+
chr3	PCCB	136255306	136255417	136255306	136255533	+
chr3	PCCB	136255317	136255384	136255317	136255417	+
chr3	SLC35G2	136819083	136819214	136819083	136819628	+
chr3	NCK1	136862207	136862319	136862207	136862353	+
chr3	NCK1	136862207	136862319	136862207	136862353	+
chr3	LINC01210	137771659	137772130	137771659	137772282	+
chr3	LINC01210	137771659	137772130	137771659	137772282	+
chr3	ESYT3	138468818	138468881	138468818	138468885	+
chr3	FAIM	138622187	138622392	138622187	138622416	+
chr3	FAIM	138621209	138621264	138621209	138621282	+
chr3	AC046134.2	139389760	139389933	139389760	139390247	+
chr3	AC046134.2	139389784	139390237	139389784	139390247	+
chr3	AC046134.2	139389784	139390237	139389784	139390247	+
chr3	AC046134.2	139389760	139389933	139389760	139390247	+
chr3	AC046134.2	139389760	139389933	139389760	139390237	+
chr3	AC046134.2	139389784	139390247	139389784	139390429	+
chr3	AC046134.2	139389817	139390237	139389817	139390429	+
chr3	AC046134.2	139389760	139389933	139389760	139390429	+
chr3	RASA2	141487026	141487182	141487026	141487216	+
chr3	RNF7	141738248	141738509	141738248	141738516	+
chr3	RNF7	141738248	141738509	141738248	141738516	+
chr3	AC021074.3	142936111	142936333	142936111	142936646	+
chr3	AC021074.3	142936148	142936285	142936148	142936333	+
chr3	U2SURP	143021349	143021382	143021349	143021385	+
chr3	DIPK2A	143973080	143973255	143973080	143973562	+
chr3	ZIC1	147507940	147508047	147507940	147508052	+
chr3	AGTR1	148697783	148698127	148697783	148698149	+
chr3	AGTR1	148730099	148730237	148730099	148730509	+
chr3	GYG1	148996301	148996427	148996301	148996476	+
chr3	GYG1	148996741	148996892	148996741	148996904	+
chr3	RNF13	149812769	149813174	149812769	149813353	+
chr3	RNF13	149895472	149895560	149895472	149895570	+
chr3	RNF13	149813819	149814026	149813819	149814331	+
chr3	LINC01213	150238699	150238998	150238699	150239175	+
chr3	SELENOT	150618708	150618803	150618708	150618928	+
chr3	SELENOT	150603278	150603499	150603278	150603686	+
chr3	LINC02877	153486014	153486105	153486014	153486182	+
chr3	MME	155080020	155080295	155080020	155080466	+
chr3	MME	155080020	155080234	155080020	155080466	+
chr3	MME	155080093	155080234	155080093	155080295	+
chr3	LEKR1	156826299	156826376	156826299	156827109	+
chr3	LEKR1	156826358	156826880	156826358	156827109	+
chr3	LINC02029	157081737	157082579	157081737	157082918	+
chr3	LINC02029	157087840	157088011	157087840	157088016	+
chr3	RSRC1	158110051	158110197	158110051	158110211	+
chr3	RSRC1	158110051	158110211	158110051	158110223	+
chr3	RSRC1	158110067	158110197	158110067	158110223	+
chr3	MLF1	158571162	158571347	158571162	158571391	+
chr3	MLF1	158571162	158571347	158571162	158571391	+
chr3	MLF1	158571162	158571347	158571162	158571391	+
chr3	MLF1	158593381	158593421	158593381	158593426	+
chr3	MLF1	158571162	158571347	158571162	158571391	+
chr3	GFM1	158644526	158644715	158644526	158644881	+
chr3	MFSD1	158801925	158802284	158801925	158802315	+
chr3	MFSD1	158802378	158802567	158802378	158802615	+
chr3	IQCJ-SCHIP1	159764442	159765099	159764442	159765138	+
chr3	IQCJ-SCHIP1	159252726	159252799	159252726	159252807	+
chr3	IQCJ-SCHIP1	159764001	159764224	159764001	159764350	+
chr3	SMC4	160399637	160399697	160399637	160399749	+
chr3	SMC4	160399637	160399697	160399637	160399749	+
chr3	SMC4	160411757	160411977	160411757	160412084	+
chr3	SMC4	160399637	160399749	160399637	160400965	+
chr3	NMD3	161224929	161225018	161224929	161225064	+
chr3	NMD3	161221261	161221331	161221261	161221409	+
chr3	NMD3	161221261	161221331	161221261	161221724	+
chr3	NMD3	161221307	161221409	161221307	161221724	+
chr3	NMD3	161221323	161221724	161221323	161221735	+
chr3	LINC01322	165382794	165382907	165382794	165382959	+
chr3	LINC01322	165382794	165382907	165382794	165382959	+
chr3	LINC01322	165382794	165382907	165382794	165382959	+
chr3	LINC01322	165382794	165382907	165382794	165382959	+
chr3	LINC01322	165495220	165495266	165495220	165495290	+
chr3	LINC01322	165474079	165474237	165474079	165474241	+
chr3	SERPINI1	167735720	167735812	167735720	167735823	+
chr3	SERPINI1	167735720	167735823	167735720	167736135	+
chr3	SERPINI1	167735722	167735812	167735722	167736135	+
chr3	LRRC77P	167877672	167877723	167877672	167877735	+
chr3	LRRC77P	167905862	167905952	167905862	167906055	+
chr3	LRRC77P	167917298	167917468	167917298	167917496	+
chr3	LRRC77P	167915060	167915155	167915060	167915203	+
chr3	SAMD7	169915366	169915441	169915366	169915464	+
chr3	GPR160	170077122	170077416	170077122	170077923	+
chr3	SKIL	170384532	170384627	170384532	170384765	+
chr3	SLC7A14-AS1	170467246	170467291	170467246	170467396	+
chr3	ECT2	172764277	172764413	172764277	172764500	+
chr3	ECT2	172752149	172752436	172752149	172752472	+
chr3	ECT2	172752149	172752272	172752149	172752472	+
chr3	ECT2	172752149	172752272	172752149	172752436	+
chr3	NLGN1	174275313	174275500	174275313	174275527	+
chr3	TBL1XR1-AS1	177044860	177044984	177044860	177044996	+
chr3	AC007953.1	177935189	177935336	177935189	177935484	+
chr3	AC007620.2	179397332	179397941	179397332	179397993	+
chr3	ACTL6A	179562885	179562973	179562885	179563165	+
chr3	ACTL6A	179562919	179563117	179562919	179563165	+
chr3	ACTL6A	179562885	179562973	179562885	179563117	+
chr3	LINC02053	180413683	180414396	180413683	180414457	+
chr3	TTC14	180607647	180607765	180607647	180608271	+
chr3	TTC14	180604224	180604309	180604224	180604338	+
chr3	FXR1	180915433	180915528	180915433	180915631	+
chr3	SOX2-OT	180989761	180989840	180989761	180989852	+
chr3	SOX2-OT	180989761	180989840	180989761	180989852	+
chr3	SOX2-OT	180989761	180989840	180989761	180989852	+
chr3	SOX2-OT	181174889	181175267	181174889	181175378	+
chr3	SOX2-OT	181778534	181778662	181778534	181778669	+
chr3	LINC01206	181997884	182000445	181997884	182000506	+
chr3	LINC01206	181997884	182000469	181997884	182000506	+
chr3	LINC01206	182000784	182001367	182000784	182001760	+
chr3	LINC01206	182001117	182001462	182001117	182001760	+
chr3	LINC01206	181970441	181971719	181970441	181971734	+
chr3	LINC01206	181984369	181984431	181984369	181984491	+
chr3	LINC01206	181953526	181953737	181953526	181953756	+
chr3	LINC01206	181997884	182000506	181997884	182000508	+
chr3	LINC01206	181999788	182000445	181999788	182000508	+
chr3	LINC01206	182000188	182000469	182000188	182000508	+
chr3	LINC01206	181953526	181953737	181953526	181953756	+
chr3	LINC01206	181999788	182000445	181999788	182000469	+
chr3	LINC01206	182000784	182001367	182000784	182001462	+
chr3	LINC01206	181952342	181952470	181952342	181952923	+
chr3	LINC01206	181984369	181984431	181984369	181984491	+
chr3	LINC01206	181966313	181967552	181966313	181967946	+
chr3	ATP11B	182880878	182880947	182880878	182880981	+
chr3	B3GNT5	183253282	183253562	183253282	183253675	+
chr3	B3GNT5	183265301	183265506	183265301	183265523	+
chr3	B3GNT5	183265301	183265506	183265301	183265523	+
chr3	LINC00888	183447607	183447765	183447607	183447947	+
chr3	KLHL24	183635609	183635782	183635609	183635793	+
chr3	KLHL24	183635609	183635747	183635609	183635793	+
chr3	KLHL24	183635609	183635747	183635609	183635793	+
chr3	KLHL24	183635609	183635747	183635609	183635793	+
chr3	KLHL24	183635619	183635747	183635619	183635782	+
chr3	HTR3D	184036374	184036505	184036374	184036544	+
chr3	HTR3E	184104181	184104291	184104181	184104369	+
chr3	EIF2B5	184140056	184140157	184140056	184140221	+
chr3	EIF2B5	184140079	184140615	184140079	184140730	+
chr3	EIF2B5	184142107	184142378	184142107	184142394	+
chr3	EIF2B5	184135037	184135580	184135037	184135916	+
chr3	EIF2B5	184135354	184135748	184135354	184135916	+
chr3	EIF2B5	184140079	184140730	184140079	184140740	+
chr3	EIF2B5	184140079	184140615	184140079	184140740	+
chr3	EIF2B5	184135037	184135580	184135037	184135748	+
chr3	AP2M1	184174688	184174959	184174688	184175110	+
chr3	AP2M1	184180215	184180650	184180215	184180741	+
chr3	ABCF3	184186506	184186636	184186506	184186654	+
chr3	ECE2	184276480	184276567	184276480	184276705	+
