chrom	gene	exon1Start	exon1End	exon2Start	exon2End	strand
chr5	PDCD6	304176	304221	311292	311402	+
chr5	LINC01020	5051207	5051256	5059563	5059681	+
chr5	CCT5	10254144	10254205	10254795	10254838	+
chr5	LINC02217	17404557	17404729	17437189	17437213	+
chr5	LINC02223	17873019	17873086	17920226	17920309	+
chr5	LINC02241	20736954	20737101	20807852	20807913	+
chr5	LINC02241	20814328	20814398	20895482	20895567	+
chr5	LINC02241	20838436	20838487	20852057	20852103	+
chr5	LINC02241	20814328	20814398	20852057	20852103	+
chr5	LINC02241	20838433	20838487	20852057	20852103	+
chr5	LINC02241	20705720	20705817	20736954	20737101	+
chr5	LINC02241	20749523	20749607	20807852	20807913	+
chr5	LINC02241	20705720	20705817	20736954	20737145	+
chr5	LINC02241	20807852	20807913	20895482	20895567	+
chr5	LINC02241	20670566	20670611	20699728	20699855	+
chr5	LINC02241	20670566	20670611	20705720	20705817	+
chr5	LINC02241	20699728	20699855	20705720	20705817	+
chr5	LINC02241	20814328	20814398	20838433	20838487	+
chr5	LINC02241	20736954	20737101	20807852	20807865	+
chr5	PURPL	27484925	27485029	27494234	27494335	+
chr5	PURPL	27476086	27476158	27494234	27494335	+
chr5	PURPL	27489281	27489386	27494234	27494335	+
chr5	PURPL	27476086	27476158	27484925	27485029	+
chr5	PURPL	27476086	27476158	27489281	27489386	+
chr5	PURPL	27477638	27477801	27489281	27489386	+
chr5	PURPL	27484925	27485029	27489281	27489386	+
chr5	PURPL	27476068	27476158	27489281	27489386	+
chr5	PURPL	27477638	27477801	27494234	27494335	+
chr5	PURPL	27484925	27485029	27494118	27494335	+
chr5	PURPL	27476086	27476158	27494118	27494335	+
chr5	PURPL	27489281	27489386	27494118	27494335	+
chr5	PURPL	27484925	27485029	27493569	27494335	+
chr5	PURPL	27476086	27476158	27493569	27494335	+
chr5	PURPL	27489281	27489386	27493569	27494335	+
chr5	PURPL	27476086	27476158	27477638	27477801	+
chr5	PURPL	27476068	27476158	27477638	27477801	+
chr5	PURPL	27484925	27485029	27494234	27494335	+
chr5	PURPL	27484925	27485029	27489281	27489386	+
chr5	PURPL	27476086	27476158	27484925	27485029	+
chr5	PURPL	27477638	27477801	27484925	27485029	+
chr5	PURPL	27476068	27476158	27484925	27485029	+
chr5	PURPL	27489281	27489386	27494234	27494335	+
chr5	PURPL	27489281	27489386	27494118	27494335	+
chr5	PURPL	27484925	27485029	27489281	27489386	+
chr5	PURPL	27476086	27476158	27489281	27489386	+
chr5	PURPL	27489281	27489386	27493569	27493687	+
chr5	PURPL	27476086	27476158	27493569	27493687	+
chr5	PURPL	27477638	27477801	27493569	27493687	+
chr5	PURPL	27484925	27485029	27493569	27493687	+
chr5	PURPL	27476068	27476158	27493569	27493687	+
chr5	RAI14	34658995	34659072	34667262	34667379	+
chr5	RAI14	34688067	34688248	34716054	34716221	+
chr5	GHR	42629037	42629103	42688889	42689019	+
chr5	AC025171.3	43019235	43019316	43023918	43024109	+
chr5	AC025171.3	43019235	43019316	43023918	43024097	+
chr5	ZNF131	43139164	43139309	43161248	43161931	+
chr5	NNT	43609142	43609346	43612907	43613137	+
chr5	PARP8	50668070	50668125	50750150	50750188	+
chr5	LINC01033	54340192	54340309	54396996	54397134	+
chr5	LINC01033	54340192	54340309	54395348	54395417	+
chr5	LINC01033	54396996	54397134	54401642	54403788	+
chr5	GPX8	55160329	55160396	55160993	55161255	+
chr5	GPX8	55160329	55160396	55161119	55161255	+
chr5	DDX4	55767880	55767940	55779963	55780065	+
chr5	GAPT	58493618	58493683	58493710	58493838	+
chr5	PART1	60533931	60534019	60542649	60542830	+
chr5	C5ORF64	61750336	61750544	61751669	61751770	+
chr5	C5ORF64	61643326	61643400	61686882	61687070	+
chr5	IPO11	62578703	62578935	62579400	62579483	+
chr5	ERBIN	66068876	66069020	66072168	66072291	+
chr5	MAST4	66902648	66902736	66916982	66917018	+
chr5	AC112206.2	67620145	67620289	67763974	67764093	+
chr5	AC112206.2	67801625	67801698	67804279	67804325	+
chr5	CENPH	69195716	69195791	69197052	69197109	+
chr5	CDK7	69252417	69252451	69254601	69254669	+
chr5	CDK7	69258042	69258153	69259817	69259936	+
chr5	RAD17	69371453	69371557	69372033	69372217	+
chr5	RAD17	69371034	69371171	69371453	69371557	+
chr5	RAD17	69372033	69372217	69373829	69374087	+
chr5	RAD17	69371034	69371171	69372033	69372217	+
chr5	SMN2	70071281	70071390	70076520	70076574	+
chr5	SMN1	70946706	70946815	70951940	70951994	+
chr5	MCCC2	71636103	71636167	71641002	71641075	+
chr5	PTCD2	72326611	72326741	72331257	72331375	+
chr5	PTCD2	72331257	72331375	72335017	72335096	+
chr5	BTF3	73499133	73499202	73502487	73502601	+
chr5	LINC01333	74325811	74325937	74338971	74339125	+
chr5	LINC01333	74325811	74325937	74338971	74339125	+
chr5	POLK	75590343	75590440	75593877	75594049	+
chr5	ZBED3-AS1	77088440	77088472	77089345	77089403	+
chr5	ZBED3-AS1	77089345	77089403	77098654	77098747	+
chr5	ZBED3-AS1	77088440	77088472	77098654	77098747	+
chr5	ZBED3-AS1	77089345	77089403	77105655	77105689	+
chr5	ZBED3-AS1	77098654	77098747	77105655	77105689	+
chr5	ZBED3-AS1	77088440	77088472	77105655	77105689	+
chr5	ZBED3-AS1	77089345	77089403	77092491	77092533	+
chr5	ZBED3-AS1	77100235	77100391	77105655	77105689	+
chr5	ZBED3-AS1	77100325	77100391	77105655	77105689	+
chr5	ZBED3-AS1	77092491	77092533	77098654	77098669	+
chr5	ZBED3-AS1	77089345	77089403	77098654	77098747	+
chr5	ZBED3-AS1	77092491	77092533	77098654	77098747	+
chr5	ZBED3-AS1	77098654	77098747	77105655	77105689	+
chr5	SCAMP1	78421800	78421960	78449932	78450034	+
chr5	ZFYVE16	80411645	80411773	80427491	80427545	+
chr5	MSH3	80830636	80830740	80848447	80848612	+
chr5	ZCCHC9	81304740	81305141	81308560	81308711	+
chr5	ATG10	81973154	81973301	81976192	81976327	+
chr5	VCAN	83519348	83522309	83537006	83542268	+
chr5	RASA1	87269160	87269287	87330937	87330983	+
chr5	TMEM161B-AS1	88285743	88285851	88287435	88287622	+
chr5	TMEM161B-AS1	88282714	88282866	88287435	88287622	+
chr5	TMEM161B-AS1	88282041	88282106	88285743	88285851	+
chr5	TMEM161B-AS1	88285743	88285851	88287438	88287622	+
chr5	TMEM161B-AS1	88282714	88282866	88283009	88283086	+
chr5	MEF2C-AS1	88892166	88892277	88903937	88904203	+
chr5	PAM	103025130	103025334	103028184	103028238	+
chr5	PAM	103025130	103025334	103028181	103028238	+
chr5	SRP19	112864620	112864732	112881956	112882049	+
chr5	SRP19	112862507	112862583	112864456	112864528	+
chr5	AC008549.1	115739359	115739507	115746703	115746827	+
chr5	HSD17B4	119464613	119464693	119471635	119471700	+
chr5	HSD17B4	119471635	119471700	119472457	119472576	+
chr5	HSD17B4	119464613	119464693	119472457	119472576	+
chr5	HSD17B4	119477797	119477894	119478093	119478141	+
chr5	SNCAIP	122336787	122336904	122388566	122389870	+
chr5	SNCAIP	122422867	122423739	122425351	122425531	+
chr5	SNX24	122853673	122853767	122891026	122891125	+
chr5	LINC02039	126180595	126180731	126191143	126191218	+
chr5	GRAMD2B	126466293	126466336	126469676	126469788	+
chr5	AC116366.2	132486191	132486660	132556331	132556473	+
chr5	RAD50	132594868	132595044	132595103	132595201	+
chr5	RAD50	132592763	132592965	132594561	132594677	+
chr5	RAD50	132594868	132595044	132595103	132595201	+
chr5	RAD50	132591223	132591406	132591876	132592034	+
chr5	IL13	132657065	132657244	132658289	132658360	+
chr5	TCF7	134144796	134144869	134145259	134145340	+
chr5	JADE2	134573644	134573762	134576767	134576896	+
chr5	AC114296.1	135824897	135825137	135825724	135825995	+
chr5	MATR3	139279934	139280058	139293452	139293575	+
chr5	MATR3	139279050	139279129	139283530	139283601	+
chr5	MATR3	139314674	139314736	139315696	139315738	+
chr5	PAIP2	139363758	139363922	139364563	139364743	+
chr5	CXXC5	139665579	139665803	139679846	139679940	+
chr5	HARS2	140691606	140691756	140691791	140692017	+
chr5	HARS2	140691606	140691756	140691794	140691937	+
chr5	HARS2	140691606	140691756	140691794	140692017	+
chr5	HARS2	140691794	140692017	140693490	140693508	+
chr5	HARS2	140691794	140691937	140693490	140693508	+
chr5	HARS2	140691606	140691756	140693490	140693508	+
chr5	HARS2	140691606	140691756	140691794	140691937	+
chr5	LINC01844	142718115	142718266	142745207	142745718	+
chr5	LINC01844	142746477	142746585	142753100	142753227	+
chr5	LINC01844	142753100	142753227	142756507	142756632	+
chr5	LINC01844	142746477	142746585	142756507	142756632	+
chr5	ARHGAP26	143207197	143207308	143207382	143207473	+
chr5	CARMN	149415520	149415917	149420480	149421068	+
chr5	CARMN	149415520	149415917	149420480	149420544	+
chr5	CARMN	149423185	149423309	149423433	149423639	+
chr5	G3BP1	151792044	151792201	151794158	151794249	+
chr5	G3BP1	151772534	151772567	151772656	151772668	+
chr5	G3BP1	151772534	151772567	151777614	151777734	+
chr5	G3BP1	151772656	151772668	151777614	151777734	+
chr5	G3BP1	151774604	151774709	151777614	151777734	+
chr5	G3BP1	151772534	151772567	151774604	151774709	+
chr5	G3BP1	151772656	151772668	151774604	151774709	+
chr5	G3BP1	151792044	151792201	151794202	151794249	+
chr5	GRIA1	153794620	153794735	153795475	153795590	+
chr5	MFAP3	154121717	154121897	154134844	154134916	+
chr5	CNOT8	154865191	154865385	154870660	154870822	+
chr5	CNOT8	154859352	154859496	154859694	154859873	+
chr5	CNOT8	154865191	154865385	154870660	154870822	+
chr5	MAT2B	163512001	163512196	163513554	163513669	+
chr5	AC109466.1	164910706	164910758	164920134	164920195	+
chr5	AC109466.1	164354140	164354224	164486673	164486741	+
chr5	SPDL1	169584087	169584166	169587198	169587372	+
chr5	SPDL1	169584087	169584166	169587260	169587372	+
chr5	KCNIP1	170669498	170669660	170712853	170712886	+
chr5	NEURL1B	172669784	172670330	172683418	172684138	+
chr5	ATP6V0E1	172994774	172994822	173020237	173020367	+
chr5	AC016573.1	173431676	173431720	173439427	173439530	+
chr5	AC016573.1	173385043	173385148	173424713	173424904	+
chr5	CPEB4	173932449	173932500	173943025	173943049	+
chr5	ZNF346	177041777	177041870	177044391	177044533	+
chr5	FAM153CP	178020259	178020453	178032742	178032886	+
chr5	FAM153CP	178054737	178054807	178057648	178057818	+
chr5	RMND5B	178133451	178133569	178135172	178135312	+
chr5	RMND5B	178135172	178135312	178136028	178136248	+
chr5	RMND5B	178133451	178133569	178136028	178136248	+
chr5	ZFP2	178913877	178913999	178916564	178916710	+
chr5	CANX	179699574	179699770	179704154	179704430	+
chr5	CANX	179705678	179705852	179707131	179707190	+
chr5	LINC00847	180831758	180831941	180832672	180832860	+
chr5	LINC00847	180831735	180831806	180832672	180832860	+
chr5	LINC00847	180831735	180831941	180832672	180832860	+
chr5	LINC00847	180831758	180831806	180832672	180832860	+
chr5	BTNL8	180902345	180902396	180908585	180908933	+
chr5	TRIM41	181234931	181234995	181234995	181235079	+
chr5	ZDHHC11B	755965	756144	765842	765935	-
chr5	ZDHHC11B	769954	770117	783941	784124	-
chr5	LINC02064	29363317	29363382	29381852	29381962	-
chr5	LINC02064	29363317	29363382	29381852	29381962	-
chr5	DROSHA	31515453	31515564	31521122	31521215	-
chr5	SLC45A2	33963690	33964016	33982235	33982412	-
chr5	AC138409.2	34219916	34219950	34239374	34239448	-
chr5	RAD1	34913469	34913578	34913926	34914026	-
chr5	PRLR	35152786	35152973	35195550	35195713	-
chr5	CPLANE1	37243012	37243119	37244374	37244607	-
chr5	FYB1	39208863	39208964	39211057	39211091	-
chr5	DAB2	39382617	39383271	39388304	39388367	-
chr5	DAB2	39418180	39418345	39423703	39423897	-
chr5	TTC33	40728344	40728476	40730261	40730343	-
chr5	SELENOP	42804655	42804773	42806895	42807108	-
chr5	SELENOP	42809759	42809788	42810690	42810778	-
chr5	TMEM267	43453657	43454043	43479889	43479987	-
chr5	TMEM267	43454454	43454605	43479889	43479987	-
chr5	MOCS2	53101358	53101509	53102096	53102224	-
chr5	ARL15	54171783	54171928	54307887	54307946	-
chr5	PLPP1	55475298	55475450	55490959	55491114	-
chr5	SLC38A9	55672562	55672695	55697845	55697992	-
chr5	SLC38A9	55697845	55697992	55711451	55711499	-
chr5	SLC38A9	55702738	55702894	55704321	55704434	-
chr5	MIER3	56950627	56950652	56959385	56959520	-
chr5	DEPDC1B	60687724	60687838	60688984	60689050	-
chr5	ERCC8	60909647	60909957	60915185	60915286	-
chr5	FAM169A	74813839	74814019	74834425	74834597	-
chr5	POC5	75705703	75705787	75707736	75707875	-
chr5	POC5	75707736	75707875	75712853	75712951	-
chr5	WDR41	77449759	77449860	77453816	77453928	-
chr5	DMGDH	79055809	79055904	79063612	79063787	-
chr5	SERINC5	80114513	80114651	80116137	80116323	-
chr5	DHFR	80633876	80633992	80637882	80638009	-
chr5	CKMT2-AS1	81240327	81240380	81246889	81246972	-
chr5	SSBP2	81489249	81489309	81513627	81513717	-
chr5	LINC00461	88656624	88656707	88666790	88667591	-
chr5	MEF2C	88760987	88761125	88761184	88761328	-
chr5	LINC01339	90235428	90235535	90244610	90244755	-
chr5	LUCAT1	91303872	91303971	91313637	91313777	-
chr5	LUCAT1	91303872	91303971	91310855	91311032	-
chr5	LUCAT1	91305679	91305771	91312294	91312413	-
chr5	LUCAT1	91305679	91305771	91312294	91312495	-
chr5	LUCAT1	91305679	91305771	91310855	91311032	-
chr5	LUCAT1	91306031	91306096	91310855	91311032	-
chr5	LUCAT1	91305679	91305771	91306031	91306096	-
chr5	LUCAT1	91310855	91311032	91313077	91313229	-
chr5	LUCAT1	91303872	91303971	91313077	91313229	-
chr5	NR2F1-AS1	93438702	93438741	93544794	93544915	-
chr5	NR2F1-AS1	93432364	93432460	93544794	93544915	-
chr5	NR2F1-AS1	93496056	93496103	93544794	93544915	-
chr5	NR2F1-AS1	93423154	93423244	93432364	93432460	-
chr5	NR2F1-AS1	93432364	93432460	93438702	93438741	-
chr5	NR2F1-AS1	93496056	93496103	93544794	93544915	-
chr5	NR2F1-AS1	93535184	93535243	93544794	93544915	-
chr5	NR2F1-AS1	93438702	93438741	93496056	93496103	-
chr5	NR2F1-AS1	93432364	93432460	93496056	93496103	-
chr5	NR2F1-AS1	93438702	93438741	93543981	93544024	-
chr5	NR2F1-AS1	93496056	93496103	93535184	93535243	-
chr5	NR2F1-AS1	93569889	93570002	93580466	93580691	-
chr5	NR2F1-AS1	93569889	93570058	93580466	93580691	-
chr5	MCTP1	94923961	94924021	94931952	94931991	-
chr5	CHD1	98859971	98860068	98863407	98863586	-
chr5	LINC00491	102617857	102617928	102636142	102636291	-
chr5	AC099520.1	104744517	104744609	104754822	104755006	-
chr5	LINC01950	106818398	106818477	106844060	106844214	-
chr5	LINC01950	106969883	106969951	106980763	106980870	-
chr5	AC024587.2	107705201	107705301	107708886	107708962	-
chr5	STARD4	111501961	111502088	111505014	111505043	-
chr5	ATG12	115840496	115840612	115840817	115840934	-
chr5	LINC02208	118469080	118469148	118472062	118472189	-
chr5	LINC02201	122718470	122718575	122722213	122722323	-
chr5	LINC02201	122709016	122709079	122722213	122722323	-
chr5	LINC02201	122709016	122709079	122718470	122718575	-
chr5	CEP120	123403255	123403344	123409831	123409948	-
chr5	LINC01170	124306175	124306291	124317648	124317861	-
chr5	ALDH7A1	126554286	126554393	126559239	126559334	-
chr5	ALDH7A1	126583931	126584012	126592663	126592729	-
chr5	ALDH7A1	126582850	126582974	126583931	126584012	-
chr5	ALDH7A1	126592663	126592729	126593350	126593404	-
chr5	LINC01184	128062373	128062500	128081972	128082191	-
chr5	LINC01184	128076946	128077093	128081972	128082191	-
chr5	LINC01184	128062369	128062500	128081972	128082191	-
chr5	LINC01184	128064736	128064850	128081972	128082191	-
chr5	LINC01184	128062373	128062500	128081972	128082194	-
chr5	LINC01184	128076946	128077093	128081972	128082194	-
chr5	LINC01184	128062369	128062500	128081972	128082194	-
chr5	LINC01184	128064736	128064850	128081972	128082194	-
chr5	LINC01184	128062373	128062500	128076946	128077093	-
chr5	LINC01184	128062369	128062500	128076946	128077093	-
chr5	LINC01184	128064736	128064850	128076946	128077093	-
chr5	LINC01184	128062369	128062500	128076946	128077093	-
chr5	LINC01184	128062373	128062500	128064736	128064850	-
chr5	LINC01184	128062369	128062500	128064736	128064850	-
chr5	HINT1	131160655	131160844	131162063	131162477	-
chr5	HINT1	131160655	131160844	131162028	131162503	-
chr5	HINT1	131160655	131160844	131162028	131162477	-
chr5	ACSL6	131974757	131974835	131974892	131974970	-
chr5	ACSL6	131974757	131974835	131974892	131975060	-
chr5	ACSL6	131974757	131974835	131974892	131976240	-
chr5	ACSL6	131974757	131974835	131974892	131975250	-
chr5	P4HA2	132198205	132198271	132198320	132198380	-
chr5	SKP1	134170950	134171038	134173700	134173766	-
chr5	CDKL3	134308573	134308727	134312291	134312380	-
chr5	CDKL3	134299655	134299750	134302139	134302210	-
chr5	SAR1B	134625776	134625876	134632076	134632195	-
chr5	SAR1B	134625776	134625876	134632076	134632199	-
chr5	MACROH2A1	135350822	135350913	135352945	135353045	-
chr5	TRPC7	136274672	136274837	136315596	136315779	-
chr5	SIL1	139133333	139133471	139196440	139196528	-
chr5	SIL1	139127943	139128052	139196440	139196528	-
chr5	SIL1	139127943	139128052	139137328	139137474	-
chr5	SIL1	139127943	139128052	139133333	139133471	-
chr5	DNAJC18	139428537	139428683	139437371	139437558	-
chr5	NRG2	139865114	139865173	139865548	139865625	-
chr5	NRG2	139865114	139865173	139865548	139865625	-
chr5	NRG2	139859888	139859912	139865114	139865173	-
chr5	HARS1	140677907	140678015	140683099	140683219	-
chr5	HARS1	140683545	140683667	140687745	140687933	-
chr5	HARS1	140683545	140683664	140687745	140687933	-
chr5	DIAPH1	141550498	141550507	141571427	141571436	-
chr5	FCHSD1	141642396	141642503	141643000	141643088	-
chr5	LARS1	146168127	146168265	146171909	146171990	-
chr5	PPP2R2B	146878001	146878195	147054597	147054659	-
chr5	PPP2R2B	147040716	147040805	147054597	147054659	-
chr5	PPP2R2B	146878001	146878195	147040716	147040805	-
chr5	HTR4	148484259	148484379	148490599	148490846	-
chr5	CSNK1A1	149525044	149525171	149531393	149531511	-
chr5	CSF1R	150058154	150058271	150059699	150059862	-
chr5	CAMK2A	150228191	150228286	150231304	150231380	-
chr5	TNIP1	151033479	151033579	151033607	151033799	-
chr5	LINC01470	152623230	152623352	152631411	152631478	-
chr5	LINC01470	152972013	152972233	152972265	152972316	-
chr5	FAXDC2	154830800	154830922	154834842	154834934	-
chr5	FAXDC2	154830800	154830922	154834624	154834728	-
chr5	CCNJL	160261080	160261337	160276268	160276412	-
chr5	CCNJL	160274821	160274858	160276268	160276412	-
chr5	CCNJL	160261080	160261337	160274821	160274858	-
chr5	SLU7	160417111	160417241	160418595	160418685	-
chr5	FBXW11	171914342	171914405	171957596	171957698	-
chr5	FBXW11	171957596	171957698	171996889	171997051	-
chr5	FBXW11	171914342	171914405	171996889	171997051	-
chr5	FBXW11	171957596	171957698	171996889	171997051	-
chr5	BOD1	173609237	173609434	173613130	173613255	-
chr5	LINC01484	173711845	173711948	173718840	173719543	-
chr5	KIAA1191	176359480	176359567	176359810	176359918	-
chr5	KIAA1191	176357175	176357273	176359810	176359918	-
chr5	KIAA1191	176357175	176357273	176359480	176359567	-
